"","state","year","week","t_max","t_min","rh_ave"
"2727","GA",2013,9,14.8107142857143,6.35714285714286,43.4214285714286
"2728","GA",2013,10,15.6642857142857,1.425,33.1321428571429
"2729","GA",2013,11,19.9964285714286,6.06071428571429,32.9642857142857
"2730","GA",2013,12,18.5142857142857,8.04642857142857,41.3642857142857
"2731","GA",2013,13,17.8142857142857,3.86071428571429,28.8107142857143
"2732","GA",2013,14,20.7607142857143,9.175,47.4678571428571
"2733","GA",2013,15,26.15,12.4464285714286,41.5535714285714
"2734","GA",2013,16,24.0296296296296,12.9535714285714,53.8964285714286
"2735","GA",2013,17,24.0321428571429,11.1178571428571,41.5392857142857
"2736","GA",2013,18,22.4535714285714,15.3035714285714,64.2892857142857
"2737","GA",2013,19,25.0321428571429,12.0714285714286,41.4428571428571
"2738","GA",2013,20,27.075,12.9071428571429,36.4392857142857
"2739","GA",2013,21,29.6296296296296,17.0074074074074,42.6592592592593
"2740","GA",2013,22,30.2392857142857,18.0071428571429,42.3428571428571
"2741","GA",2013,23,29.6285714285714,20.5607142857143,59.0142857142857
"2742","GA",2013,24,31.4035714285714,21.8,52.3392857142857
"2743","GA",2013,25,30.5571428571429,20.8321428571429,53.4178571428571
"2744","GA",2013,26,31.3071428571429,21.2714285714286,57.225
"2745","GA",2013,27,28.4142857142857,21.5571428571429,70.3571428571429
"2746","GA",2013,28,29.9571428571429,21.3071428571429,63.7678571428571
"2747","GA",2013,29,30.5785714285714,21.7642857142857,59.1678571428571
"2748","GA",2013,30,30.8428571428571,21.6357142857143,60.6357142857143
"2749","GA",2013,31,31.1035714285714,21.4892857142857,58.6178571428571
"2750","GA",2013,32,32.0464285714286,22.7464285714286,56.5214285714286
"2751","GA",2013,33,30.0285714285714,21.4642857142857,61.8964285714286
"2752","GA",2013,34,29.9571428571429,21.3571428571429,63.6071428571429
"2753","GA",2013,35,30.6321428571429,19.9071428571429,54.2142857142857
"2754","GA",2013,36,31.7142857142857,21.1892857142857,53.6678571428571
"2755","GA",2013,37,31.5,19.5928571428571,46.4428571428571
"2756","GA",2013,38,29.8142857142857,18.9142857142857,54.1392857142857
"2757","GA",2013,39,25.775,18.5214285714286,65.2821428571429
"2758","GA",2013,40,27.725,15.5821428571429,51.975
"2759","GA",2013,41,27.0142857142857,15.0178571428571,52.8321428571429
"2760","GA",2013,42,25.3535714285714,15.7392857142857,58.825
"2761","GA",2013,43,21.2857142857143,9,45.5142857142857
"2762","GA",2013,44,24.7428571428571,10.8892857142857,46.8035714285714
"2763","GA",2013,45,20.9857142857143,8.48928571428571,45.1035714285714
"2764","GA",2013,46,19.7,5.7,43.325
"2765","GA",2013,47,21.0714285714286,11.7,57.1964285714286
"2766","GA",2013,48,13.6321428571429,1.96071428571429,45.625
"2767","GA",2013,49,21.5785714285714,11.7035714285714,65.65
"2768","GA",2013,50,18.0357142857143,5.89642857142857,55.1964285714286
"2769","GA",2013,51,17.9035714285714,2.375,44.9571428571429
"2770","GA",2013,52,15.4464285714286,6.15714285714286,55.2178571428571
"2771","GA",2014,1,10.43125,0.51875,53.8625
"2772","GA",2014,2,13.0428571428571,1.07857142857143,47.3821428571429
"2773","GA",2014,3,14.4259259259259,0.292592592592593,32.0481481481482
"2774","GA",2014,4,11.1269230769231,-2.47692307692308,26.8730769230769
"2775","GA",2014,5,11.4964285714286,-0.192857142857143,50.4428571428571
"2776","GA",2014,6,17.0357142857143,6.53928571428571,55.8428571428571
"2777","GA",2014,7,13.4571428571429,1.73214285714286,52.8428571428571
"2778","GA",2014,8,21.237037037037,6.4,40.0777777777778
"2779","GA",2014,9,17.5178571428571,4.21428571428571,41.5321428571429
"2780","GA",2014,10,15.1678571428571,3.83928571428571,58.9285714285714
"2781","GA",2014,11,21.6285714285714,5.81428571428571,35.0392857142857
"2782","GA",2014,12,19.4142857142857,8.57142857142857,54.7071428571429
"2783","GA",2014,13,18.9357142857143,7.27142857142857,41.75
"2784","GA",2014,14,25.4035714285714,9.47142857142857,30.575
"2785","GA",2014,15,22.4464285714286,10.8142857142857,47.9178571428571
"2786","GA",2014,16,20.3285714285714,10.3071428571429,56.7357142857143
"2787","GA",2014,17,25.5821428571429,12.7642857142857,43.6714285714286
"2788","GA",2014,18,24.1285714285714,15.2142857142857,56.2928571428571
"2789","GA",2014,19,29.4107142857143,15.0071428571429,39.2714285714286
"2790","GA",2014,20,26.8535714285714,14.7357142857143,47.7892857142857
"2791","GA",2014,21,29.2535714285714,16.2392857142857,42.4428571428571
"2792","GA",2014,22,29.8285714285714,18.6642857142857,53.9035714285714
"2793","GA",2014,23,29.6321428571429,19.4035714285714,51.6214285714286
"2794","GA",2014,24,30.7785714285714,20.1714285714286,52.2678571428571
"2795","GA",2014,25,32.3285714285714,20.4678571428571,47.4607142857143
"2796","GA",2014,26,31.8607142857143,21.2642857142857,51.575
"2797","GA",2014,27,32.3178571428571,20.9035714285714,47.5571428571429
"2798","GA",2014,28,32.3464285714286,20.9714285714286,46.9928571428571
"2799","GA",2014,29,30.55,20.6285714285714,53.9714285714286
"2800","GA",2014,30,30.6296296296296,21.5925925925926,59.1642857142857
"2801","GA",2014,31,31.2392857142857,20.4035714285714,49.3892857142857
"2802","GA",2014,32,33.0392857142857,21.1178571428571,47.4714285714286
"2803","GA",2014,33,32.2296296296296,20.8535714285714,48.975
"2804","GA",2014,34,34.7608695652174,21.4461538461538,44.45
"2805","GA",2014,35,32.5392857142857,19.3607142857143,42.8392857142857
"2806","GA",2014,36,32.2392857142857,21.5857142857143,53.3892857142857
"2807","GA",2014,37,30.7892857142857,21.3285714285714,59.0107142857143
"2808","GA",2014,38,29.3571428571429,19.925,57.4892857142857
"2809","GA",2014,39,25.6857142857143,16.5392857142857,60.0857142857143
"2810","GA",2014,40,26.3071428571429,17.375,61.8821428571429
"2811","GA",2014,41,28.1518518518519,13.4214285714286,42.0111111111111
"2812","GA",2014,42,26.3964285714286,13.4821428571429,47.4142857142857
"2813","GA",2014,43,23.7785714285714,7.97857142857143,37.7178571428571
"2814","GA",2014,44,24.3964285714286,9.46428571428571,40.3428571428571
"2815","GA",2014,45,20.55,4.22857142857143,38.2357142857143
"2816","GA",2014,46,18.9428571428571,4.1,43.725
"2817","GA",2014,47,16.3481481481481,0.0259259259259259,40.6925925925926
"2818","GA",2014,48,17.0607142857143,6.06428571428571,50.3035714285714
"2819","GA",2014,49,21.7535714285714,8.925,57.4821428571429
"2820","GA",2014,50,15.128,1.916,38.372
"2821","GA",2014,51,17.5892857142857,3.13928571428571,41.3214285714286
"2822","GA",2014,52,16.4678571428571,7.23214285714286,70.3214285714286
"2823","GA",2014,53,17.7875,8.88125,70.9375
"2824","GA",2015,1,12.3285714285714,-0.239285714285714,36.6464285714286
"2825","GA",2015,2,12.4571428571429,4.00714285714286,68.4107142857143
"2826","GA",2015,3,18.0142857142857,3.85357142857143,37.5714285714286
"2827","GA",2015,4,14.3392857142857,0.232142857142857,35.5785714285714
"2828","GA",2015,5,14.7785714285714,0.707142857142857,39.1107142857143
"2829","GA",2015,6,16.2666666666667,1.27777777777778,38.3407407407407
"2830","GA",2015,7,11.0357142857143,-0.939285714285714,33.3321428571429
"2831","GA",2015,8,13.1,5.18571428571429,62.7892857142857
"2832","GA",2015,9,18.8071428571429,6.79642857142857,60.1785714285714
"2833","GA",2015,10,23.3035714285714,11.1035714285714,53.0892857142857
"2834","GA",2015,11,24.8857142857143,12.5821428571429,45.3321428571429
"2835","GA",2015,12,19.7571428571429,11.0178571428571,55.1928571428571
"2836","GA",2015,13,24.8178571428571,10.4571428571429,38.9035714285714
"2837","GA",2015,14,27.0035714285714,15.4392857142857,50.3464285714286
"2838","GA",2015,15,23.6178571428571,17.2107142857143,75.9321428571429
"2839","GA",2015,16,25.1535714285714,14.1892857142857,49.775
"2840","GA",2015,17,23.5714285714286,12.7714285714286,48.0071428571429
"2841","GA",2015,18,28.2392857142857,13.0071428571429,38.0928571428571
"2842","GA",2015,19,30.4464285714286,18.1428571428571,44.3107142857143
"2843","GA",2015,20,30.2035714285714,18.0035714285714,43.8964285714286
"2844","GA",2015,21,29.7,19.1964285714286,50.7964285714286
"2845","GA",2015,22,29.6357142857143,18.7571428571429,52.2392857142857
"2846","GA",2015,23,30.625,20.0607142857143,55.2964285714286
"2847","GA",2015,24,33.8857142857143,21.6785714285714,45.1714285714286
"2848","GA",2015,25,33.4214285714286,22.4607142857143,50.5571428571429
"2849","GA",2015,26,31.175,20.5571428571429,54.6821428571429
"2850","GA",2015,27,32.05,21.1857142857143,53.3821428571429
"2851","GA",2015,28,33.7071428571429,22.6714285714286,50.9714285714286
"2852","GA",2015,29,33.9714285714286,22.8178571428571,51.5857142857143
"2853","GA",2015,30,33.4464285714286,22.4071428571429,49.4107142857143
"2854","GA",2015,31,32.7185185185185,22.525,53.9464285714286
"2855","GA",2015,32,32.475,21.2035714285714,49.2678571428571
"2856","GA",2015,33,31.6392857142857,21.9892857142857,59.1464285714286
"2857","GA",2015,34,31.1857142857143,19.7964285714286,50.7357142857143
"2858","GA",2015,35,31.4035714285714,21.0035714285714,55.2214285714286
"2859","GA",2015,36,29.4142857142857,20.8107142857143,61.9535714285714
"2860","GA",2015,37,28.0428571428571,16.3571428571429,48.9714285714286
"2861","GA",2015,38,27.075,17.8964285714286,60.9
"2862","GA",2015,39,25.0928571428571,19.7928571428571,75.0321428571429
"2863","GA",2015,40,25.1892857142857,15.55,60.6714285714286
"2864","GA",2015,41,26.0571428571429,11.7214285714286,41.8035714285714
"2865","GA",2015,42,24.7357142857143,10.4535714285714,45.4928571428571
"2866","GA",2015,43,24.8107142857143,14.7857142857143,58.125
"2867","GA",2015,44,25.9428571428571,19.1714285714286,73.2357142857143
"2868","GA",2015,45,20.4285714285714,10.7428571428571,58.5035714285714
"2869","GA",2015,46,22.4074074074074,11.3185185185185,55.6148148148148
"2870","GA",2015,47,19.4857142857143,6.41071428571429,46.8964285714286
"2871","GA",2015,48,19.6892857142857,9.76071428571429,56.125
"2872","GA",2015,49,21.1538461538462,6.43076923076923,47.6230769230769
"2873","GA",2015,50,20.5607142857143,8.67142857142857,55.7928571428571
"2874","GA",2015,51,22.2357142857143,13.55,70.4
"2875","GA",2015,52,24.495,17.535,73.79
"2876","GA",2015,53,17.3,8.09166666666667,68.1916666666667
"2877","GA",2016,1,12.925,5.13214285714286,54.7214285714286
"2878","GA",2016,2,14.6214285714286,0.671428571428571,39.8785714285714
"2879","GA",2016,3,11.2892857142857,-0.103571428571429,43.525
"2880","GA",2016,4,15.5821428571429,2.17857142857143,49.6785714285714
"2881","GA",2016,5,17.6714285714286,6.35357142857143,54.6357142857143
"2882","GA",2016,6,13.9642857142857,0.392857142857143,29.1857142857143
"2883","GA",2016,7,17.5785714285714,3.64285714285714,40.6464285714286
"2884","GA",2016,8,18.8035714285714,7.39285714285714,45.2821428571429
"2885","GA",2016,9,19.4214285714286,4.03214285714286,37.1642857142857
"2886","GA",2016,10,24.1428571428571,10.2714285714286,43.7964285714286
"2887","GA",2016,11,26.0821428571429,15.2285714285714,47.6035714285714
"2888","GA",2016,12,20.7964285714286,8.08214285714286,46.6928571428571
"2889","GA",2016,13,23.4142857142857,13.6964285714286,53.7571428571429
"2890","GA",2016,14,22.7857142857143,9.25357142857143,28.3892857142857
"2891","GA",2016,15,21.6464285714286,11.8214285714286,54.6928571428571
"2892","GA",2016,16,25.4178571428571,11.3107142857143,37.1607142857143
"2893","GA",2016,17,28.6071428571429,16.0964285714286,47.6892857142857
"2894","GA",2016,18,26.2214285714286,14.0107142857143,40.775
"2895","GA",2016,19,29.7814814814815,15.3740740740741,37.2037037037037
"2896","GA",2016,20,26.9571428571429,17.3821428571429,56.0571428571429
"2897","GA",2016,21,29.4071428571429,15.2535714285714,37.5535714285714
"2898","GA",2016,22,32.9142857142857,19.3928571428571,39.8392857142857
"2899","GA",2016,23,30.9571428571429,19.7607142857143,48.3607142857143
"2900","GA",2016,24,32.8,22.4,52.6535714285714
"2901","GA",2016,25,32.2821428571429,20.2,39.8035714285714
"2902","GA",2016,26,32.3678571428571,21.8321428571429,51.8678571428571
"2903","GA",2016,27,34.5214285714286,22.8571428571429,46.5535714285714
"2904","GA",2016,28,33.6178571428571,21.2035714285714,47.8464285714286
"2905","GA",2016,29,33.4392857142857,21.6714285714286,50.1464285714286
"2906","GA",2016,30,34.5107142857143,22.4464285714286,43.5785714285714
"2907","GA",2016,31,33.175,22.2571428571429,53.7464285714286
"2908","GA",2016,32,31.5071428571429,23.0785714285714,61.7214285714286
"2909","GA",2016,33,33.0285714285714,22.225,53.4857142857143
"2910","GA",2016,34,32.8857142857143,21.7678571428571,49.225
"2911","GA",2016,35,31.3142857142857,22.0214285714286,55.3285714285714
"2912","GA",2016,36,31.8142857142857,18.3857142857143,42.1928571428571
"2913","GA",2016,37,31.7285714285714,20.7714285714286,52.6535714285714
"2914","GA",2016,38,32.2892857142857,20.1964285714286,47.4928571428571
"2915","GA",2016,39,30.6357142857143,17.0392857142857,41.9892857142857
"2916","GA",2016,40,29.4107142857143,18.2107142857143,47.7642857142857
"2917","GA",2016,41,27.3428571428571,12.1821428571429,38.7142857142857
"2918","GA",2016,42,27.8571428571429,13.975,39.5892857142857
"2919","GA",2016,43,27.4678571428571,10.4464285714286,34.0285714285714
"2920","GA",2016,44,28.2285714285714,12.725,38.175
"2921","GA",2016,45,22.8357142857143,8.15,33.8464285714286
"2922","GA",2016,46,22.5214285714286,5.73214285714286,32.8107142857143
"2923","GA",2016,47,21.1392857142857,4.39642857142857,31.4392857142857
"2924","GA",2016,48,20.9,8.40357142857143,44.9857142857143
"2925","GA",2016,49,16.3428571428571,7.26785714285714,54.3964285714286
"2926","GA",2016,50,18.4107142857143,6.80357142857143,57.0107142857143
"2927","GA",2016,51,18.3785714285714,6.77857142857143,61.2892857142857
"2928","GA",2016,52,18.35,7.95277777777778,52.0666666666667
"2929","HI",2010,1,20.3142857142857,9.87142857142857,NA
"2930","HI",2010,2,19.6,10.3785714285714,NA
"2931","HI",2010,3,19.3,10.1214285714286,NA
"2932","HI",2010,4,19.7071428571429,10.35,NA
"2933","HI",2010,5,16.9071428571429,8.40714285714286,NA
"2934","HI",2010,6,18.5071428571429,9.28571428571429,NA
"2935","HI",2010,7,17.15,7.71428571428571,NA
"2936","HI",2010,8,20.2571428571429,9.64285714285714,NA
"2937","HI",2010,9,17,8.48571428571429,NA
"2938","HI",2010,10,17.1142857142857,7.73571428571429,NA
"2939","HI",2010,11,16.05,8.03571428571429,NA
"2940","HI",2010,12,17.9214285714286,9.65,NA
"2941","HI",2010,13,19.3214285714286,10.65,NA
"2942","HI",2010,14,15.9714285714286,8.95714285714286,NA
"2943","HI",2010,15,16.6285714285714,7.75,NA
"2944","HI",2010,16,18.45,9.37857142857143,NA
"2945","HI",2010,17,20.1571428571429,10.55,NA
"2946","HI",2010,18,20.4928571428571,11.6142857142857,NA
"2947","HI",2010,19,19.6214285714286,11.3071428571429,NA
"2948","HI",2010,20,20.3214285714286,11.5857142857143,NA
"2949","HI",2010,21,18.7714285714286,9.89285714285714,NA
"2950","HI",2010,22,20.5571428571429,11.5785714285714,NA
"2951","HI",2010,23,21.55,12.2142857142857,NA
"2952","HI",2010,24,18.8428571428571,10.8428571428571,NA
"2953","HI",2010,25,21.0285714285714,12.2214285714286,NA
"2954","HI",2010,26,19.8142857142857,11.6642857142857,NA
"2955","HI",2010,27,21.1214285714286,12.0785714285714,NA
"2956","HI",2010,28,21.2642857142857,12.0857142857143,NA
"2957","HI",2010,29,20.1357142857143,11.35,NA
"2958","HI",2010,30,20.85,12.3,NA
"2959","HI",2010,31,20.4285714285714,11.9928571428571,NA
"2960","HI",2010,32,20.7071428571429,11.8428571428571,NA
"2961","HI",2010,33,20.8214285714286,11.8,NA
"2962","HI",2010,34,21.0071428571429,12.1285714285714,NA
"2963","HI",2010,35,20.0714285714286,12.2214285714286,NA
"2964","HI",2010,36,20.5428571428571,11.3928571428571,NA
"2965","HI",2010,37,20.6857142857143,11.7071428571429,NA
"2966","HI",2010,38,19.9428571428571,11.4357142857143,NA
"2967","HI",2010,39,19.5428571428571,9.99285714285714,NA
"2968","HI",2010,40,20.0928571428571,11.0071428571429,NA
"2969","HI",2010,41,19.0571428571429,9.98571428571429,NA
"2970","HI",2010,42,18.4785714285714,10.1357142857143,NA
"2971","HI",2010,43,18.9857142857143,10.8285714285714,NA
"2972","HI",2010,44,18.7714285714286,10.7928571428571,NA
"2973","HI",2010,45,18.7857142857143,10.3642857142857,NA
"2974","HI",2010,46,17.25,9.06428571428571,NA
"2975","HI",2010,47,17.6785714285714,9.06428571428571,NA
"2976","HI",2010,48,16.6,8.97857142857143,NA
"2977","HI",2010,49,16.5928571428571,7.79285714285714,NA
"2978","HI",2010,50,18.1,8.78571428571429,NA
"2979","HI",2010,51,16.4714285714286,10.4357142857143,NA
"2980","HI",2010,52,18.36875,10.4875,NA
"2981","HI",2011,1,15.9,7.66428571428571,NA
"2982","HI",2011,2,16.55,8.75714285714286,NA
"2983","HI",2011,3,15.7,7.5,NA
"2984","HI",2011,4,17.7142857142857,8.70714285714286,NA
"2985","HI",2011,5,16.9214285714286,7.76428571428571,NA
"2986","HI",2011,6,17.4285714285714,9.29285714285714,NA
"2987","HI",2011,7,18.7,9.72857142857143,NA
"2988","HI",2011,8,16.1714285714286,8.92857142857143,NA
"2989","HI",2011,9,17.4,9.65,NA
"2990","HI",2011,10,17.3142857142857,8.91428571428571,NA
"2991","HI",2011,11,19.075,9.725,35.5428571428571
"2992","HI",2011,12,17.9,9.65714285714286,33.3857142857143
"2993","HI",2011,13,17.1142857142857,8.86428571428571,40.2785714285714
"2994","HI",2011,14,15.95,9.08571428571429,51.2214285714286
"2995","HI",2011,15,17.95,10.3285714285714,51.0285714285714
"2996","HI",2011,16,19.0928571428571,9.58571428571429,38.5142857142857
"2997","HI",2011,17,18.5714285714286,10.1357142857143,35.2214285714286
"2998","HI",2011,18,15.3142857142857,9.34285714285714,60.5857142857143
"2999","HI",2011,19,16.7357142857143,10.1642857142857,59.8714285714286
"3000","HI",2011,20,19.3428571428571,9.99285714285714,35.9714285714286
"3001","HI",2011,21,19.1928571428571,10.4,33.8285714285714
"3002","HI",2011,22,17.1857142857143,9.25714285714286,46.4071428571429
"3003","HI",2011,23,18.85,10.5928571428571,44.0642857142857
"3004","HI",2011,24,19.4571428571429,11.5,40.55
"3005","HI",2011,25,20.2357142857143,11.0214285714286,35.4571428571429
"3006","HI",2011,26,20.3357142857143,12.3857142857143,33.7071428571429
"3007","HI",2011,27,19.9285714285714,11.3714285714286,36.1571428571429
"3008","HI",2011,28,19.2285714285714,10.2142857142857,39.5785714285714
"3009","HI",2011,29,20.5428571428571,11.3428571428571,32.4714285714286
"3010","HI",2011,30,19.4,10.5214285714286,33.8285714285714
"3011","HI",2011,31,21.2428571428571,12.1642857142857,32.5428571428571
"3012","HI",2011,32,18.0714285714286,10.8642857142857,49.6285714285714
"3013","HI",2011,33,20.7285714285714,12.3714285714286,35.6714285714286
"3014","HI",2011,34,19.9214285714286,11.9071428571429,44.2142857142857
"3015","HI",2011,35,18.8571428571429,10.3285714285714,40.0928571428571
"3016","HI",2011,36,20.0285714285714,11.1571428571429,30.9785714285714
"3017","HI",2011,37,19.4714285714286,10.8928571428571,44.8071428571429
"3018","HI",2011,38,20.3285714285714,12.1857142857143,33.8214285714286
"3019","HI",2011,39,19.7928571428571,11.4857142857143,34.5571428571429
"3020","HI",2011,40,21.4285714285714,12.2857142857143,30.5214285714286
"3021","HI",2011,41,18.8428571428571,10.9357142857143,36.8571428571429
"3022","HI",2011,42,19.1428571428571,10.3928571428571,33.4357142857143
"3023","HI",2011,43,18.7857142857143,10.3071428571429,34.9642857142857
"3024","HI",2011,44,16.6571428571429,9.40714285714286,51.8214285714286
"3025","HI",2011,45,15.9928571428571,9.17142857142857,51.7571428571429
"3026","HI",2011,46,15.5857142857143,9.40714285714286,64.6142857142857
"3027","HI",2011,47,17.25,9.92142857142857,49.7428571428571
"3028","HI",2011,48,17.2928571428571,9.79285714285714,34.55
"3029","HI",2011,49,15.8928571428571,8.88571428571429,42.2714285714286
"3030","HI",2011,50,14.9285714285714,9.15714285714286,59.2928571428571
"3031","HI",2011,51,14.6,8.38571428571429,60.0428571428571
"3032","HI",2011,52,16.88125,8.85,37.9928571428571
"3033","HI",2012,1,17.7722222222222,9.57777777777778,36.6388888888889
"3034","HI",2012,2,16.7142857142857,8.20714285714286,34.0285714285714
"3035","HI",2012,3,18.9214285714286,9.3,34.95
"3036","HI",2012,4,17.7428571428571,8.64285714285714,32.5642857142857
"3037","HI",2012,5,17.9142857142857,8.92142857142857,33.0071428571429
"3038","HI",2012,6,17.05,7.91428571428571,31.3785714285714
"3039","HI",2012,7,17.4785714285714,9.26428571428571,35.3
"3040","HI",2012,8,13.9785714285714,7.63571428571429,50.0071428571429
"3041","HI",2012,9,14.8785714285714,8.41428571428571,48.7642857142857
"3042","HI",2012,10,16.45,9.11428571428571,50.6642857142857
"3043","HI",2012,11,17.5142857142857,8.76428571428571,36.5571428571429
"3044","HI",2012,12,16.5285714285714,8.64285714285714,39.9071428571429
"3045","HI",2012,13,16.3142857142857,7.58571428571429,42.7857142857143
"3046","HI",2012,14,16.5083333333333,8.675,42.975
"3047","HI",2012,15,16.5642857142857,8.98571428571429,43.3357142857143
"3048","HI",2012,16,17.2571428571429,9.2,37.9642857142857
"3049","HI",2012,17,18.9428571428571,10.0285714285714,34.2142857142857
"3050","HI",2012,18,17.9,8.9,35.8642857142857
"3051","HI",2012,19,17.1642857142857,9.55,33.0714285714286
"3052","HI",2012,20,18.8857142857143,9.65,34.6071428571429
"3053","HI",2012,21,19.4857142857143,10.6928571428571,32.7
"3054","HI",2012,22,18.65,10.3357142857143,35.5285714285714
"3055","HI",2012,23,19.5857142857143,11.3642857142857,37.9928571428571
"3056","HI",2012,24,18.7928571428571,10.0785714285714,34.9428571428571
"3057","HI",2012,25,19.2571428571429,11.2642857142857,41.2785714285714
"3058","HI",2012,26,18.8571428571429,10.9142857142857,36.9928571428571
"3059","HI",2012,27,20.4714285714286,11.65,34.1785714285714
"3060","HI",2012,28,19.3571428571429,10.8928571428571,33.4285714285714
"3061","HI",2012,29,19.2071428571429,11.1285714285714,38.5642857142857
"3062","HI",2012,30,19.1071428571429,11.2714285714286,35.65
"3063","HI",2012,31,19.1785714285714,11.8928571428571,46.1571428571429
"3064","HI",2012,32,20.4571428571429,12.4071428571429,37.4714285714286
"3065","HI",2012,33,19.5857142857143,10.9357142857143,39.6785714285714
"3066","HI",2012,34,19.5071428571429,10.1571428571429,38.1571428571429
"3067","HI",2012,35,20.0571428571429,12.2785714285714,35.0428571428571
"3068","HI",2012,36,19.3,11.1214285714286,32.6
"3069","HI",2012,37,19.7142857142857,10.9642857142857,36.9071428571429
"3070","HI",2012,38,19.5928571428571,10.6928571428571,33.4
"3071","HI",2012,39,20,11.3714285714286,35.9857142857143
"3072","HI",2012,40,19.4785714285714,12.4357142857143,39.9857142857143
"3073","HI",2012,41,20.6642857142857,11.4857142857143,37.85
"3074","HI",2012,42,20.8857142857143,11.8571428571429,36.9846153846154
"3075","HI",2012,43,19.05,11.2714285714286,45.9571428571429
"3076","HI",2012,44,20,10.4357142857143,32.8571428571429
"3077","HI",2012,45,19.0214285714286,10.0928571428571,32.6214285714286
"3078","HI",2012,46,17.8285714285714,9.48571428571429,34.1642857142857
"3079","HI",2012,47,16.0214285714286,10.5428571428571,58.25
"3080","HI",2012,48,17.9357142857143,9.12857142857143,37.5571428571429
"3081","HI",2012,49,19.4285714285714,11.4,41.6857142857143
"3082","HI",2012,50,17.3571428571429,9.72142857142857,38.1571428571429
"3083","HI",2012,51,16.2785714285714,8.65,37.8
"3084","HI",2012,52,17.7285714285714,10.25,39.3928571428571
"3085","HI",2013,1,17.2375,9.4125,40.15
"3086","HI",2013,2,15.95,7.62142857142857,43.8571428571429
"3087","HI",2013,3,16.45,8.62142857142857,40.1285714285714
"3088","HI",2013,4,17.1928571428571,8.8,32.4
"3089","HI",2013,5,17.1714285714286,9.25,43.2428571428571
"3090","HI",2013,6,16.4928571428571,8.82142857142857,35.05
"3091","HI",2013,7,15.95,7.66428571428571,34.1142857142857
"3092","HI",2013,8,13.1357142857143,6.86428571428571,56.9142857142857
"3093","HI",2013,9,15.6571428571429,7.75,37.3714285714286
"3094","HI",2013,10,17.3428571428571,7.5,27.95
"3095","HI",2013,11,16.5785714285714,8.65714285714286,41.4
"3096","HI",2013,12,16.8857142857143,8.9,36.1857142857143
"3097","HI",2013,13,15.6714285714286,9.07142857142857,45.1142857142857
"3098","HI",2013,14,17.0083333333333,9.13333333333333,35.7416666666667
"3099","HI",2013,15,18.8357142857143,9.37142857142857,34.7142857142857
"3100","HI",2013,16,18.1428571428571,9.69285714285714,40.6642857142857
"3101","HI",2013,17,18.4857142857143,9.35714285714286,36.2142857142857
"3102","HI",2013,18,18.4928571428571,10.2785714285714,35.4714285714286
"3103","HI",2013,19,19.2428571428571,11.2,42.6285714285714
"3104","HI",2013,20,18.3928571428571,10.1785714285714,35.9071428571429
"3105","HI",2013,21,19.0642857142857,10.6142857142857,38.85
"3106","HI",2013,22,18.0357142857143,10.2785714285714,52.2714285714286
"3107","HI",2013,23,19.7357142857143,10.8714285714286,35.3214285714286
"3108","HI",2013,24,20.3214285714286,11.8571428571429,34.4285714285714
"3109","HI",2013,25,20.7714285714286,12.2714285714286,35.25
"3110","HI",2013,26,20.4142857142857,12.0785714285714,31.3714285714286
"3111","HI",2013,27,20.15,12.0142857142857,38.25
"3112","HI",2013,28,20.5,12.1714285714286,32.5214285714286
"3113","HI",2013,29,19.4928571428571,11.8285714285714,38.25
"3114","HI",2013,30,20.4428571428571,12.3214285714286,43.9714285714286
"3115","HI",2013,31,20.7142857142857,12.6214285714286,38.9571428571429
"3116","HI",2013,32,19.7642857142857,11.8714285714286,36.8285714285714
"3117","HI",2013,33,20.6857142857143,12.9,38.85
"3118","HI",2013,34,20.8714285714286,12.1642857142857,31.3428571428571
"3119","HI",2013,35,20.9857142857143,11.2214285714286,30.3285714285714
"3120","HI",2013,36,21,11.5714285714286,26.25
"3121","HI",2013,37,21,11.6785714285714,35.9142857142857
"3122","HI",2013,38,21.1785714285714,11.9285714285714,32.7857142857143
"3123","HI",2013,39,20.4,11.6571428571429,29.7071428571429
"3124","HI",2013,40,19.8214285714286,11.9642857142857,36.3214285714286
"3125","HI",2013,41,18.9928571428571,11.2142857142857,38.2142857142857
"3126","HI",2013,42,18.5071428571429,10.6,47.1285714285714
"3127","HI",2013,43,19.75,11.8857142857143,42.3214285714286
"3128","HI",2013,44,18.3642857142857,10.2857142857143,44.5571428571429
"3129","HI",2013,45,17.55,11.05,50.6857142857143
"3130","HI",2013,46,18.2357142857143,10.9214285714286,47.6
"3131","HI",2013,47,18.8714285714286,10.75,39.1785714285714
"3132","HI",2013,48,19.7428571428571,10.5857142857143,31.4785714285714
"3133","HI",2013,49,18.4928571428571,10.5857142857143,36.85
"3134","HI",2013,50,17.8357142857143,10.5857142857143,44.2357142857143
"3135","HI",2013,51,16.0142857142857,7.9,41.4714285714286
"3136","HI",2013,52,16.6214285714286,8.62857142857143,43.8357142857143
"3137","HI",2014,1,16.25,9.0375,39.9375
"3138","HI",2014,2,14.9,6,37.7571428571429
"3139","HI",2014,3,18,8.86428571428571,39.1428571428571
"3140","HI",2014,4,18.0571428571429,8.54285714285714,32.3142857142857
"3141","HI",2014,5,16.4285714285714,8.47142857142857,42.1285714285714
"3142","HI",2014,6,18.1928571428571,10.6357142857143,48.3142857142857
"3143","HI",2014,7,18.5928571428571,9.99285714285714,40.0428571428571
